บันทึกแล้ว,Stat,    งวด,Unnamed: 3,ผู้ใช้,G/L,กลับรายการ,เลขเอกสาร,Pstng Date,ว/ทเอกสาร,ประเภท,ศ.เงินทุน,ศ.ต้นทุน,Bus. Process,ผลิตภัณฑ์/,Carrier/Op,เซกเมนต์,ศูนย์กำไร,BP,    Amt in loc.cur.,Tx,ข้อความ,ส/ท ซ่อม,SNoซ,วัสดุ,เงื่อนไข1,เงื่อนไข2
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410004243,6410004258,01.03.2024,29.02.2024,SC,1J10400,1J10413,1J10413R0213,199990000,,19201,,0,698.88,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410003300,6410004104,01.03.2024,29.02.2024,SC,1J10400,1J10413,1J10413R0313,199990000,,19201,,0,-441,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410004243,6410004258,01.03.2024,29.02.2024,SC,1J10400,1J10413,1J10413R0313,199990000,,19201,,0,441,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410003300,6410004104,01.03.2024,29.02.2024,SC,1J10400,1J10413,1J10413R0401,199990000,,19201,,0,-474.6,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410004243,6410004258,01.03.2024,29.02.2024,SC,1J10400,1J10413,1J10413R0401,199990000,,19201,,0,474.6,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410003300,6410004104,01.03.2024,29.02.2024,SC,1J10400,1J10413,1J10413R0403,199990000,,19201,,0,"-1,541.40",,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410004243,6410004258,01.03.2024,29.02.2024,SC,1J10400,1J10413,1J10413R0403,199990000,,19201,,0,"1,541.40",,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410003300,6410004104,01.03.2024,29.02.2024,SC,1J10400,1J10413,1J10413R0413,199990000,,19201,,0,"-1,541.40",,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410004243,6410004258,01.03.2024,29.02.2024,SC,1J10400,1J10413,1J10413R0413,199990000,,19201,,0,"1,541.40",,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410003300,6410004104,01.03.2024,29.02.2024,SC,1J10400,1J10413,1J10413R0501,199990000,,19201,,0,-7.56,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410004243,6410004258,01.03.2024,29.02.2024,SC,1J10400,1J10413,1J10413R0501,199990000,,19201,,0,7.56,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410003300,6410004104,01.03.2024,29.02.2024,SC,1J10400,1J10413,1J10413R0503,199990000,,19201,,0,-213.36,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410004243,6410004258,01.03.2024,29.02.2024,SC,1J10400,1J10413,1J10413R0503,199990000,,19201,,0,213.36,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410003300,6410004104,01.03.2024,29.02.2024,SC,1J10400,1J10413,1J10413R0513,199990000,,19201,,0,-213.36,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410004243,6410004258,01.03.2024,29.02.2024,SC,1J10400,1J10413,1J10413R0513,199990000,,19201,,0,213.36,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410003300,6410004104,01.03.2024,29.02.2024,SC,1J10400,1J10413,1J10413R0601,199990000,,19201,,0,-10.08,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410004243,6410004258,01.03.2024,29.02.2024,SC,1J10400,1J10413,1J10413R0601,199990000,,19201,,0,10.08,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410003300,6410004104,01.03.2024,29.02.2024,SC,1J10400,1J10413,1J10413R0603,199990000,,19201,,0,-10.08,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410004243,6410004258,01.03.2024,29.02.2024,SC,1J10400,1J10413,1J10413R0603,199990000,,19201,,0,10.08,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410003300,6410004104,01.03.2024,29.02.2024,SC,1J10400,1J10413,1J10413R0613,199990000,,19201,,0,-10.08,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410004243,6410004258,01.03.2024,29.02.2024,SC,1J10400,1J10413,1J10413R0613,199990000,,19201,,0,10.08,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410003300,6410004104,01.03.2024,29.02.2024,SC,1J60100,1J60102,1J60102R0402,199990000,,19201,,0,-33.4,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410004243,6410004258,01.03.2024,29.02.2024,SC,1J60100,1J60102,1J60102R0402,199990000,,19201,,0,33.4,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410003300,6410004104,01.03.2024,29.02.2024,SC,1J60100,1J60102,1J60102R0502,199990000,,19201,,0,-46.6,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410004243,6410004258,01.03.2024,29.02.2024,SC,1J60100,1J60102,1J60102R0502,199990000,,19201,,0,46.6,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410003300,6410004104,01.03.2024,29.02.2024,SC,1J60100,1J60102,1J60102R0602,199990000,,19201,,0,-113.4,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410004243,6410004258,01.03.2024,29.02.2024,SC,1J60100,1J60102,1J60102R0602,199990000,,19201,,0,113.4,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410003300,6410004104,01.03.2024,29.02.2024,SC,1J60100,1J60105,1J60105R0502,199990000,,19201,,0,-100,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410004243,6410004258,01.03.2024,29.02.2024,SC,1J60100,1J60105,1J60105R0502,199990000,,19201,,0,100,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410003300,6410004104,01.03.2024,29.02.2024,SC,1J60100,1J60110,1J60110R0513,199990000,,19201,,0,-857.2,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410004243,6410004258,01.03.2024,29.02.2024,SC,1J60100,1J60110,1J60110R0513,199990000,,19201,,0,857.2,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410003300,6410004104,01.03.2024,29.02.2024,SC,1J60100,1J60112,1J60112R0113,199990000,,19201,,0,-400,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410004243,6410004258,01.03.2024,29.02.2024,SC,1J60100,1J60112,1J60112R0113,199990000,,19201,,0,400,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410003300,6410004104,01.03.2024,29.02.2024,SC,1J60100,1J60112,1J60112R0513,199990000,,19201,,0,-500,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410004243,6410004258,01.03.2024,29.02.2024,SC,1J60100,1J60112,1J60112R0513,199990000,,19201,,0,500,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410003300,6410004104,01.03.2024,29.02.2024,SC,1J60100,1J60112,1J60112R0613,199990000,,19201,,0,-400,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410004243,6410004258,01.03.2024,29.02.2024,SC,1J60100,1J60112,1J60112R0613,199990000,,19201,,0,400,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410003300,6410004104,01.03.2024,29.02.2024,SC,1J60500,1J60502,1J60502R0533,199990000,,19201,,0,"-1,028.40",,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410004243,6410004258,01.03.2024,29.02.2024,SC,1J60500,1J60502,1J60502R0533,199990000,,19201,,0,"1,028.40",,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410003300,6410004104,01.03.2024,29.02.2024,SC,1J60500,1J60502,1J60502R0633,199990000,,19201,,0,-28.4,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410004243,6410004258,01.03.2024,29.02.2024,SC,1J60500,1J60502,1J60502R0633,199990000,,19201,,0,28.4,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410003300,6410004104,01.03.2024,29.02.2024,SC,1J60500,1J60504,1J60504R0433,199990000,,19201,,0,"-1,598.92",,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410004243,6410004258,01.03.2024,29.02.2024,SC,1J60500,1J60504,1J60504R0433,199990000,,19201,,0,"1,598.92",,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410003300,6410004104,01.03.2024,29.02.2024,SC,1J60500,1J60504,1J60504R0533,199990000,,19201,,0,"-2,189.64",,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410004243,6410004258,01.03.2024,29.02.2024,SC,1J60500,1J60504,1J60504R0533,199990000,,19201,,0,"2,189.64",,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410003300,6410004104,01.03.2024,29.02.2024,SC,1J60500,1J60504,1J60504R0633,199990000,,19201,,0,"-1,243.92",,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410004243,6410004258,01.03.2024,29.02.2024,SC,1J60500,1J60504,1J60504R0633,199990000,,19201,,0,"1,243.92",,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410003300,6410004104,01.03.2024,29.02.2024,SC,1P00100,1P00110,1P00110R0113,199990000,,19201,,0,-400,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410004243,6410004258,01.03.2024,29.02.2024,SC,1P00100,1P00110,1P00110R0113,199990000,,19201,,0,400,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410003300,6410004104,01.03.2024,29.02.2024,SC,1P00100,1P00112,1P00112R0113,199990000,,19201,,0,-133.4,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410004243,6410004258,01.03.2024,29.02.2024,SC,1P00100,1P00112,1P00112R0113,199990000,,19201,,0,133.4,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410003300,6410004104,01.03.2024,29.02.2024,SC,1P00100,1P00115,1P00115R0113,199990000,,19201,,0,-66.6,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410004243,6410004258,01.03.2024,29.02.2024,SC,1P00100,1P00115,1P00115R0113,199990000,,19201,,0,66.6,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410003300,6410004104,01.03.2024,29.02.2024,SC,1P10200,1P10202,1P10202R0503,199990000,,19201,,0,-340,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410004243,6410004258,01.03.2024,29.02.2024,SC,1P10200,1P10202,1P10202R0503,199990000,,19201,,0,340,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410003300,6410004104,01.03.2024,29.02.2024,SC,1P10200,1P10202,1P10202R0603,199990000,,19201,,0,-401.6,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410004243,6410004258,01.03.2024,29.02.2024,SC,1P10200,1P10202,1P10202R0603,199990000,,19201,,0,401.6,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410003300,6410004104,01.03.2024,29.02.2024,SC,1P10200,1P10204,1P10204R0403,199990000,,19201,,0,-250.2,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410004243,6410004258,01.03.2024,29.02.2024,SC,1P10200,1P10204,1P10204R0403,199990000,,19201,,0,250.2,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410003300,6410004104,01.03.2024,29.02.2024,SC,1P10200,1P10204,1P10204R0503,199990000,,19201,,0,-312.6,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410004243,6410004258,01.03.2024,29.02.2024,SC,1P10200,1P10204,1P10204R0503,199990000,,19201,,0,312.6,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410003300,6410004104,01.03.2024,29.02.2024,SC,1P10200,1P10204,1P10204R0603,199990000,,19201,,0,-362.4,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410004243,6410004258,01.03.2024,29.02.2024,SC,1P10200,1P10204,1P10204R0603,199990000,,19201,,0,362.4,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410003300,6410004104,01.03.2024,29.02.2024,SC,1P10200,1P10207,1P10207R0603,199990000,,19201,,0,-750,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410004243,6410004258,01.03.2024,29.02.2024,SC,1P10200,1P10207,1P10207R0603,199990000,,19201,,0,750,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410003300,6410004104,01.03.2024,29.02.2024,SC,1P10200,1P10212,1P10212R0403,199990000,,19201,,0,-75.2,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410004243,6410004258,01.03.2024,29.02.2024,SC,1P10200,1P10212,1P10212R0403,199990000,,19201,,0,75.2,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410003300,6410004104,01.03.2024,29.02.2024,SC,1P10200,1P10212,1P10212R0503,199990000,,19201,,0,-700,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410004243,6410004258,01.03.2024,29.02.2024,SC,1P10200,1P10212,1P10212R0503,199990000,,19201,,0,700,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410003300,6410004104,01.03.2024,29.02.2024,SC,1P10200,1P10212,1P10212R0603,199990000,,19201,,0,-275.2,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410004243,6410004258,01.03.2024,29.02.2024,SC,1P10200,1P10212,1P10212R0603,199990000,,19201,,0,275.2,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410003300,6410004104,01.03.2024,29.02.2024,SC,1P10200,1P10213,1P10213R0503,199990000,,19201,,0,-33.4,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
07.03.2024,ต-เงินค่าครองชีพ-พนักงาน,3,,EFAD0402,51601108,6410004243,6410004258,01.03.2024,29.02.2024,SC,1P10200,1P10213,1P10213R0503,199990000,,19201,,0,33.4,,คชจ.ค้างจ่าย ตกเบิกค่าครองชีพน้อยกว่า 40000 เดือน,,,,ห้ามบันทึกรหัสกิจกรรมที่ยกเลิก,
